NO.	Time	Interval	Indoor Temperature(°C)	Indoor Humidity(%)	Outdoor Temperature(°C)	Outdoor Humidity(%)	Relative Pressure(mmHg)	Absolute Pressure(mmHg)	Wind Speed(m/s)	Gust(m/s)	Wind Direction	DewPoint(°C)	WindChill(°C)	Hour Rainfall(mm)	24 Hour Rainfall(mm)	Week Rainfall(mm)	Month Rainfall(mm)	Total Rainfall(mm)
 1381	 2017-11-10 22:30:17	 120	 6.8	 70	 2.2	 68	 748.1	 742.8	 2.4	 3.7	 NW	 -3.1	 -0.5	 0.00	 0.00	 0.60	 0.60	 59.40
 1382	 2017-11-11 00:31:17	 121	 6.4	 70	 2.5	 65	 748.5	 743.2	 5.8	 7.8	 WNW	 -3.4	 -6.4	 0.00	 0.00	 0.60	 0.60	 59.40
 1383	 2017-11-11 02:31:17	 120	 6.1	 70	 2.3	 66	 749.5	 744.2	 5.8	 7.8	 NW	 -3.4	 -6.6	 0.00	 0.00	 0.60	 0.60	 59.40
 1384	 2017-11-11 04:31:17	 120	 5.8	 71	 2.5	 41	 749.9	 744.6	 1.7	 2.4	 N	 -9.4	 2.5	 0.00	 0.00	 0.60	 0.60	 59.40
 1385	 2017-11-11 06:31:17	 120	 5.6	 71	 2.4	 38	 749.7	 744.4	 2.4	 3.1	 NW	 -10.5	 -0.3	 0.00	 0.00	 0.60	 0.60	 59.40
 1386	 2017-11-11 08:31:17	 120	 5.3	 71	 1.7	 39	 749.8	 744.5	 1.4	 1.7	 N	 -10.8	 1.7	 0.00	 0.00	 0.60	 0.60	 59.40
 1387	 2017-11-11 10:31:17	 120	 5.1	 71	 3.6	 29	 749.9	 744.6	 2.4	 3.1	 NW	 -12.8	 1.0	 0.00	 0.00	 0.60	 0.60	 59.40
 1388	 2017-11-11 12:31:17	 120	 5.2	 72	 6.0	 22	 749.5	 744.2	 4.1	 5.4	 W	 -14.1	 0.4	 0.00	 0.00	 0.60	 0.60	 59.40
 1389	 2017-11-11 14:31:17	 120	 5.8	 71	 7.0	 21	 749.0	 743.6	 3.7	 5.4	 W	 -13.8	 2.2	 0.00	 0.00	 0.60	 0.60	 59.40
 1390	 2017-11-11 16:31:17	 120	 6.2	 70	 7.1	 21	 749.0	 743.7	 2.0	 2.7	 NW	 -13.8	 5.8	 0.00	 0.00	 0.60	 0.60	 59.40
 1391	 2017-11-11 18:31:17	 120	 6.0	 70	 3.5	 36	 749.0	 743.7	 1.0	 1.7	 W	 -10.2	 3.5	 0.00	 0.00	 0.60	 0.60	 59.40
 1392	 2017-11-11 20:31:17	 120	 5.8	 70	 5.3	 31	 749.1	 743.8	 1.0	 1.7	 NW	 -10.5	 5.3	 0.00	 0.00	 0.60	 0.60	 59.40
 1393	 2017-11-11 22:31:17	 120	 5.6	 70	 5.1	 28	 749.4	 744.1	 2.4	 3.4	 W	 -11.9	 2.7	 0.00	 0.00	 0.60	 0.60	 59.40
 1394	 2017-11-12 00:31:17	 120	 5.3	 70	 2.0	 38	 749.3	 744.0	 0.0	 0.3	 W	 -10.8	 2.0	 0.00	 0.00	 0.00	 0.60	 59.40
 1395	 2017-11-12 02:31:17	 120	 5.0	 70	 -2.1	 50	 749.4	 744.1	 1.7	 2.0	 E	 -11.1	 -2.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1396	 2017-11-12 04:31:17	 120	 4.5	 71	 -2.5	 58	 749.6	 744.3	 0.3	 0.7	 E	 -9.6	 -2.5	 0.00	 0.00	 0.00	 0.60	 59.40
 1397	 2017-11-12 06:31:17	 120	 3.9	 73	 -3.4	 62	 749.9	 744.5	 0.3	 0.7	 SE	 -9.6	 -3.4	 0.00	 0.00	 0.00	 0.60	 59.40
 1398	 2017-11-12 08:31:17	 120	 3.4	 73	 -3.4	 63	 749.9	 744.6	 0.7	 1.0	 ESE	 -9.4	 -3.4	 0.00	 0.00	 0.00	 0.60	 59.40
 1399	 2017-11-12 10:31:17	 120	 2.9	 69	 -3.9	 64	 750.5	 745.2	 0.3	 1.0	 E	 -9.7	 -3.9	 0.00	 0.00	 0.00	 0.60	 59.40
 1400	 2017-11-12 12:31:17	 120	 2.9	 69	 3.5	 46	 751.3	 746.0	 0.0	 0.3	 NE	 -7.0	 3.5	 0.00	 0.00	 0.00	 0.60	 59.40
 1401	 2017-11-12 14:31:17	 120	 3.3	 73	 6.2	 26	 752.1	 746.8	 0.7	 1.0	 NW	 -11.9	 6.2	 0.00	 0.00	 0.00	 0.60	 59.40
 1402	 2017-11-12 16:31:17	 120	 3.8	 73	 6.9	 21	 752.8	 747.5	 0.7	 1.4	 NW	 -13.9	 6.9	 0.00	 0.00	 0.00	 0.60	 59.40
 1403	 2017-11-12 18:31:17	 120	 3.9	 72	 1.3	 37	 753.8	 748.5	 0.3	 0.7	 E	 -11.8	 1.3	 0.00	 0.00	 0.00	 0.60	 59.40
 1404	 2017-11-12 20:31:17	 120	 3.6	 72	 -1.6	 55	 754.7	 749.4	 1.0	 1.4	 SE	 -9.5	 -1.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1405	 2017-11-12 22:31:17	 120	 3.2	 72	 -2.5	 59	 756.2	 750.8	 0.3	 0.7	 E	 -9.4	 -2.5	 0.00	 0.00	 0.00	 0.60	 59.40
 1406	 2017-11-13 00:31:17	 120	 2.7	 68	 0.6	 64	 757.9	 752.6	 1.7	 2.4	 NW	 -5.4	 0.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1407	 2017-11-13 02:31:17	 120	 2.6	 68	 1.4	 41	 760.1	 754.7	 1.7	 3.4	 N	 -10.4	 1.4	 0.00	 0.00	 0.00	 0.60	 59.40
 1408	 2017-11-13 04:31:17	 120	 2.6	 68	 0.5	 48	 761.7	 756.4	 1.0	 1.4	 NW	 -9.2	 0.5	 0.00	 0.00	 0.00	 0.60	 59.40
 1409	 2017-11-13 06:31:17	 120	 2.4	 67	 -0.4	 56	 763.5	 758.2	 0.3	 0.7	 NW	 -8.1	 -0.4	 0.00	 0.00	 0.00	 0.60	 59.40
 1410	 2017-11-13 08:31:17	 120	 2.2	 67	 -2.7	 58	 764.8	 759.5	 0.0	 0.7	 E	 -9.8	 -2.7	 0.00	 0.00	 0.00	 0.60	 59.40
 1411	 2017-11-13 10:31:17	 120	 1.8	 68	 -3.0	 60	 766.3	 761.0	 0.0	 0.0	 SE	 -9.7	 -3.0	 0.00	 0.00	 0.00	 0.60	 59.40
 1412	 2017-11-13 12:31:17	 120	 1.8	 69	 3.3	 42	 767.4	 762.1	 0.0	 0.3	 SE	 -8.4	 3.3	 0.00	 0.00	 0.00	 0.60	 59.40
 1413	 2017-11-13 14:31:17	 120	 2.4	 68	 4.6	 24	 767.7	 762.4	 1.0	 1.7	 NW	 -14.2	 4.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1414	 2017-11-13 16:31:17	 120	 2.8	 68	 3.1	 34	 767.6	 762.2	 0.7	 1.0	 E	 -11.2	 3.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1415	 2017-11-13 18:31:17	 120	 2.7	 67	 -0.7	 52	 768.0	 762.7	 0.0	 0.0	 SE	 -9.3	 -0.7	 0.00	 0.00	 0.00	 0.60	 59.40
 1416	 2017-11-13 20:31:17	 120	 2.4	 67	 -2.2	 58	 768.4	 763.1	 0.3	 0.7	 SE	 -9.4	 -2.2	 0.00	 0.00	 0.00	 0.60	 59.40
 1417	 2017-11-13 22:31:17	 120	 1.9	 68	 -3.1	 61	 768.5	 763.1	 0.7	 1.0	 SE	 -9.6	 -3.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1418	 2017-11-14 00:31:17	 120	 1.6	 68	 -4.3	 62	 768.3	 763.0	 1.0	 1.7	 E	 -10.5	 -4.3	 0.00	 0.00	 0.00	 0.60	 59.40
 1419	 2017-11-14 02:31:17	 120	 1.3	 69	 -4.3	 61	 767.5	 762.2	 0.7	 1.0	 E	 -10.7	 -4.3	 0.00	 0.00	 0.00	 0.60	 59.40
 1420	 2017-11-14 04:31:17	 120	 1.1	 69	 -0.8	 61	 766.7	 761.4	 1.7	 2.4	 SE	 -7.4	 -0.8	 0.00	 0.00	 0.00	 0.60	 59.40
 1421	 2017-11-14 06:31:17	 120	 1.1	 68	 0.6	 64	 765.8	 760.4	 1.4	 2.0	 E	 -5.4	 0.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1422	 2017-11-14 08:31:17	 120	 1.1	 68	 0.6	 66	 765.0	 759.7	 0.7	 1.4	 ESE	 -5.0	 0.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1423	 2017-11-14 10:31:17	 120	 1.2	 67	 1.2	 68	 764.3	 758.9	 0.3	 0.7	 E	 -4.0	 1.2	 0.00	 0.00	 0.00	 0.60	 59.40
 1424	 2017-11-14 12:31:17	 120	 1.4	 67	 1.4	 69	 763.4	 758.1	 1.4	 2.7	 SE	 -3.7	 1.4	 0.00	 0.00	 0.00	 0.60	 59.40
 1425	 2017-11-14 14:31:17	 120	 1.7	 66	 2.8	 70	 762.8	 757.4	 1.4	 2.0	 SE	 -2.1	 2.8	 0.00	 0.00	 0.00	 0.60	 59.40
 1426	 2017-11-14 16:31:17	 120	 1.9	 66	 3.4	 75	 762.8	 757.5	 0.7	 1.0	 E	 -0.6	 3.4	 0.00	 0.00	 0.00	 0.60	 59.40
 1427	 2017-11-14 18:31:17	 120	 2.2	 65	 3.6	 75	 763.9	 758.6	 1.0	 1.7	 NW	 -0.4	 3.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1428	 2017-11-14 20:31:17	 120	 2.3	 65	 1.6	 71	 765.2	 759.9	 1.0	 1.4	 E	 -3.1	 1.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1429	 2017-11-14 22:31:17	 120	 2.1	 65	 0.1	 73	 766.3	 761.0	 1.0	 1.7	 ESE	 -4.2	 0.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1430	 2017-11-15 00:31:17	 120	 1.8	 66	 0.1	 74	 767.0	 761.7	 0.7	 1.0	 SE	 -4.0	 0.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1431	 2017-11-15 02:31:17	 120	 1.7	 66	 1.6	 75	 767.1	 761.8	 0.0	 0.3	 W	 -2.3	 1.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1432	 2017-11-15 04:31:17	 120	 1.6	 66	 2.9	 76	 767.0	 761.6	 0.3	 0.7	 S	 -0.9	 2.9	 0.00	 0.00	 0.00	 0.60	 59.40
 1433	 2017-11-15 06:31:17	 120	 1.6	 66	 2.9	 76	 766.4	 761.1	 1.0	 1.7	 W	 -0.9	 2.9	 0.00	 0.00	 0.00	 0.60	 59.40
 1434	 2017-11-15 08:31:17	 120	 1.8	 67	 7.1	 66	 766.1	 760.8	 3.1	 4.4	 SW	 1.2	 3.4	 0.00	 0.00	 0.00	 0.60	 59.40
 1435	 2017-11-15 10:31:17	 120	 2.3	 66	 7.6	 43	 766.9	 761.6	 2.0	 3.7	 W	 -4.2	 6.4	 0.00	 0.00	 0.00	 0.60	 59.40
 1436	 2017-11-15 12:31:17	 120	 3.0	 71	 8.9	 29	 767.6	 762.2	 5.1	 6.8	 W	 -8.2	 2.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1437	 2017-11-15 14:32:17	 121	 4.1	 72	 8.7	 23	 768.5	 763.2	 4.1	 6.5	 N	 -11.3	 3.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1438	 2017-11-15 16:32:17	 120	 4.9	 71	 8.6	 23	 769.4	 764.0	 3.7	 6.1	 WNW	 -11.4	 4.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1439	 2017-11-15 18:32:17	 120	 4.9	 71	 7.9	 24	 770.0	 764.6	 4.4	 5.8	 W	 -11.4	 2.3	 0.00	 0.00	 0.00	 0.60	 59.40
 1440	 2017-11-15 20:32:17	 120	 5.0	 70	 7.9	 26	 771.0	 765.7	 4.1	 5.1	 W	 -10.4	 2.7	 0.00	 0.00	 0.00	 0.60	 59.40
 1441	 2017-11-15 22:32:17	 120	 5.1	 71	 7.8	 28	 771.4	 766.1	 3.7	 4.4	 W	 -9.6	 3.2	 0.00	 0.00	 0.00	 0.60	 59.40
 1442	 2017-11-16 00:32:17	 120	 5.2	 71	 7.3	 30	 772.0	 766.7	 3.4	 4.1	 W	 -9.1	 3.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1443	 2017-11-16 02:32:17	 120	 5.1	 70	 5.1	 37	 772.3	 767.0	 0.0	 0.3	 NW	 -8.4	 5.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1444	 2017-11-16 04:32:17	 120	 4.9	 71	 1.2	 49	 772.0	 766.7	 0.7	 1.0	 E	 -8.3	 1.2	 0.00	 0.00	 0.00	 0.60	 59.40
 1445	 2017-11-16 06:32:17	 120	 4.2	 71	 0.2	 61	 771.9	 766.6	 0.7	 1.0	 E	 -6.4	 0.2	 0.00	 0.00	 0.00	 0.60	 59.40
 1446	 2017-11-16 08:32:17	 120	 3.8	 72	 0.3	 68	 771.6	 766.3	 1.0	 1.4	 E	 -4.9	 0.3	 0.00	 0.00	 0.00	 0.60	 59.40
 1447	 2017-11-16 10:32:17	 120	 3.4	 73	 0.0	 70	 771.3	 766.0	 1.0	 1.4	 SE	 -4.8	 0.0	 0.00	 0.00	 0.00	 0.60	 59.40
 1448	 2017-11-16 12:32:17	 120	 3.3	 73	 1.7	 68	 770.4	 765.1	 0.7	 1.4	 SE	 -3.6	 1.7	 0.00	 0.00	 0.00	 0.60	 59.40
 1449	 2017-11-16 14:32:17	 120	 3.8	 73	 8.2	 44	 768.5	 763.1	 3.4	 5.8	 S	 -3.3	 4.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1450	 2017-11-16 16:32:17	 120	 4.3	 72	 8.2	 47	 766.1	 760.7	 3.7	 5.1	 S	 -2.4	 3.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1451	 2017-11-16 18:32:17	 120	 4.8	 72	 8.4	 64	 763.8	 758.5	 3.7	 6.1	 SE	 2.0	 3.9	 0.00	 0.00	 0.00	 0.60	 59.40
 1452	 2017-11-16 20:32:17	 120	 5.1	 71	 8.5	 68	 761.3	 756.0	 5.1	 7.8	 S	 2.9	 2.1	 0.00	 0.00	 0.00	 0.60	 59.40
 1453	 2017-11-16 22:32:17	 120	 5.4	 71	 8.8	 68	 759.8	 754.5	 2.0	 4.8	 W	 3.2	 7.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1454	 2017-11-17 00:32:17	 120	 5.7	 72	 7.4	 31	 761.5	 756.2	 3.4	 5.1	 W	 -8.6	 3.2	 0.00	 0.00	 0.00	 0.60	 59.40
 1455	 2017-11-17 02:32:17	 120	 5.7	 72	 6.9	 31	 762.6	 757.3	 3.4	 5.8	 SW	 -9.1	 2.6	 0.00	 0.00	 0.00	 0.60	 59.40
 1456	 2017-11-17 04:32:17	 120	 5.6	 72	 6.6	 30	 763.7	 758.4	 3.1	 4.1	 WSW	 -9.7	 2.8	 0.00	 0.00	 0.00	 0.60	 59.40
 1457	 2017-11-17 06:32:17	 120	 5.6	 72	 6.7	 28	 764.5	 759.2	 4.4	 6.1	 NW	 -10.5	 0.8	 0.00	 0.00	 0.00	 0.60	 59.40
 1458	 2017-11-17 08:32:17	 120	 5.5	 72	 6.8	 29	 765.2	 759.8	 4.1	 6.8	 SW	 -10.0	 1.3	 0.00	 0.00	 0.00	 0.60	 59.40
 1459	 2017-11-17 10:32:17	 120	 5.5	 72	 6.7	 30	 765.7	 760.4	 1.7	 3.1	 SE	 -9.7	 6.7	 0.00	 0.00	 0.00	 0.60	 59.40
 1460	 2017-11-17 12:32:17	 120	 5.7	 72	 8.9	 28	 765.2	 759.9	 3.4	 5.4	 S	 -8.6	 4.9	 0.00	 0.00	 0.00	 0.60	 59.40
 1461	 2017-11-17 14:32:17	 120	 6.4	 72	 9.5	 31	 764.3	 759.0	 3.7	 5.4	 SE	 -6.8	 5.2	 4.80	 4.80	 4.80	 5.40	 64.20
 1462	 2017-11-17 16:32:17	 120	 7.0	 70	 8.6	 34	 763.9	 758.6	 4.4	 6.1	 S	 -6.4	 3.1	 0.00	 4.80	 4.80	 5.40	 64.20
 1463	 2017-11-17 18:32:17	 120	 7.0	 70	 7.9	 38	 762.6	 757.3	 2.7	 4.8	 S	 -5.5	 5.1	 0.00	 4.80	 4.80	 5.40	 64.20
 1464	 2017-11-17 20:32:17	 120	 6.9	 72	 7.7	 38	 762.2	 756.9	 1.0	 2.4	 W	 -5.7	 7.7	 0.00	 4.80	 4.80	 5.40	 64.20
 1465	 2017-11-17 22:32:17	 120	 6.8	 72	 7.7	 39	 761.0	 755.6	 4.1	 6.1	 SW	 -5.4	 2.4	 0.00	 4.80	 4.80	 5.40	 64.20
 1466	 2017-11-18 00:32:17	 120	 6.8	 72	 7.6	 39	 759.4	 754.1	 1.0	 2.4	 N	 -5.5	 7.6	 0.00	 0.00	 4.80	 5.40	 64.20
 1467	 2017-11-18 02:32:17	 120	 6.8	 72	 7.7	 36	 757.7	 752.4	 4.4	 7.5	 SW	 -6.4	 2.0	 0.00	 0.00	 4.80	 5.40	 64.20
 1468	 2017-11-18 04:32:17	 120	 6.8	 72	 7.2	 38	 756.3	 751.0	 2.0	 3.4	 SW	 -6.2	 5.9	 0.00	 0.00	 4.80	 5.40	 64.20
 1469	 2017-11-18 06:32:17	 120	 6.7	 72	 6.9	 32	 754.8	 749.5	 2.4	 4.4	 SW	 -8.7	 4.6	 0.00	 0.00	 4.80	 5.40	 64.20
 1470	 2017-11-18 08:32:17	 120	 6.6	 72	 6.0	 31	 753.8	 748.5	 2.7	 4.1	 SW	 -9.9	 3.0	 0.00	 0.00	 4.80	 5.40	 64.20
 1471	 2017-11-18 10:32:17	 120	 6.4	 72	 5.9	 30	 753.4	 748.1	 2.4	 4.8	 N	 -10.4	 3.5	 0.00	 0.00	 4.80	 5.40	 64.20
 1472	 2017-11-18 12:32:17	 120	 6.4	 72	 6.6	 23	 753.0	 747.7	 3.1	 4.1	 NW	 -13.1	 2.8	 0.00	 0.00	 4.80	 5.40	 64.20
 1473	 2017-11-18 14:32:17	 120	 6.9	 72	 7.2	 22	 752.7	 747.4	 2.7	 4.8	 W	 -13.1	 4.3	 0.00	 0.00	 4.80	 5.40	 64.20
 1474	 2017-11-18 16:32:17	 120	 7.1	 71	 6.2	 25	 751.6	 746.3	 0.3	 0.7	 N	 -12.4	 6.2	 0.00	 0.00	 4.80	 5.40	 64.20
 1475	 2017-11-18 18:32:17	 120	 6.8	 72	 5.8	 37	 750.7	 745.4	 1.4	 2.4	 NW	 -7.8	 5.8	 0.00	 0.00	 4.80	 5.40	 64.20
 1476	 2017-11-18 20:32:17	 120	 6.5	 72	 6.6	 39	 749.5	 744.2	 3.4	 5.4	 WSW	 -6.4	 2.3	 0.00	 0.00	 4.80	 5.40	 64.20
 1477	 2017-11-18 22:32:17	 120	 6.4	 72	 6.9	 36	 748.6	 743.3	 2.4	 3.4	 WSW	 -7.1	 4.6	 0.00	 0.00	 4.80	 5.40	 64.20
 1478	 2017-11-19 00:32:17	 120	 6.3	 72	 6.9	 34	 748.4	 743.0	 2.0	 2.7	 NW	 -7.9	 5.6	 0.00	 0.00	 0.00	 5.40	 64.20
 1479	 2017-11-19 02:32:17	 120	 6.2	 71	 3.0	 48	 749.1	 743.8	 3.1	 4.1	 NW	 -6.9	 -1.3	 0.00	 0.00	 0.00	 5.40	 64.20
 1480	 2017-11-19 04:32:17	 120	 5.9	 72	 1.9	 49	 750.4	 745.1	 4.1	 6.8	 NW	 -7.7	 -4.6	 0.00	 0.00	 0.00	 5.40	 64.20
 1481	 2017-11-19 06:32:17	 120	 5.6	 71	 1.0	 53	 752.3	 746.9	 5.1	 8.8	 NW	 -7.5	 -7.3	 0.00	 0.00	 0.00	 5.40	 64.20
 1482	 2017-11-19 08:32:17	 120	 5.1	 71	 0.0	 46	 754.1	 748.7	 2.4	 4.8	 NW	 -10.2	 -2.9	 0.00	 0.00	 0.00	 5.40	 64.20
 1483	 2017-11-19 10:32:17	 120	 4.6	 72	 0.0	 40	 756.2	 750.9	 4.1	 5.1	 N	 -12.0	 -6.9	 0.00	 0.00	 0.00	 5.40	 64.20
 1484	 2017-11-19 12:32:17	 120	 4.3	 71	 1.0	 29	 758.0	 752.6	 4.8	 6.8	 NW	 -15.1	 -6.9	 0.00	 0.00	 0.00	 5.40	 64.20
 1485	 2017-11-19 14:32:17	 120	 4.5	 72	 2.9	 21	 759.2	 753.9	 1.7	 2.7	 NW	 -17.3	 2.9	 0.00	 0.00	 0.00	 5.40	 64.20
 1486	 2017-11-19 16:32:17	 120	 4.5	 72	 1.9	 22	 760.1	 754.8	 2.0	 3.1	 N	 -17.6	 0.4	 0.00	 0.00	 0.00	 5.40	 64.20
 1487	 2017-11-19 18:32:17	 120	 4.2	 72	 -0.1	 29	 761.0	 755.6	 2.0	 3.4	 NW	 -16.0	 -1.7	 0.00	 0.00	 0.00	 5.40	 64.20
 1488	 2017-11-19 20:32:17	 120	 3.7	 73	 -1.2	 32	 761.8	 756.5	 0.7	 1.4	 N	 -15.8	 -1.2	 0.00	 0.00	 0.00	 5.40	 64.20
 1489	 2017-11-19 22:32:17	 120	 3.4	 73	 -2.1	 32	 762.5	 757.1	 0.0	 0.3	 NW	 -16.6	 -2.1	 0.00	 0.00	 0.00	 5.40	 64.20
 1490	 2017-11-20 00:32:17	 120	 2.8	 69	 -3.5	 41	 763.1	 757.8	 0.7	 1.4	 E	 -14.9	 -3.5	 0.00	 0.00	 0.00	 5.40	 64.20
 1491	 2017-11-20 02:32:17	 120	 2.4	 69	 -3.2	 44	 763.4	 758.1	 1.0	 1.4	 NE	 -13.7	 -3.2	 0.00	 0.00	 0.00	 5.40	 64.20
 1492	 2017-11-20 04:32:17	 120	 2.0	 69	 -4.2	 41	 763.6	 758.3	 1.4	 2.0	 NE	 -15.5	 -4.2	 0.00	 0.00	 0.00	 5.40	 64.20
 1493	 2017-11-20 06:32:17	 120	 1.6	 70	 -5.0	 40	 764.3	 758.9	 0.3	 0.7	 E	 -16.5	 -5.0	 0.00	 0.00	 0.00	 5.40	 64.20
 1494	 2017-11-20 08:32:17	 120	 1.1	 70	 -6.1	 45	 764.6	 759.3	 0.7	 1.0	 SE	 -16.1	 -6.1	 0.00	 0.00	 0.00	 5.40	 64.20
 1495	 2017-11-20 10:32:17	 120	 0.7	 70	 -6.8	 49	 765.4	 760.1	 0.7	 1.0	 NE	 -15.7	 -6.8	 0.00	 0.00	 0.00	 5.40	 64.20
 1496	 2017-11-20 12:32:17	 120	 0.5	 70	 2.3	 27	 766.1	 760.7	 0.3	 0.7	 NE	 -14.8	 2.3	 0.00	 0.00	 0.00	 5.40	 64.20
 1497	 2017-11-20 14:32:17	 120	 0.8	 71	 1.8	 20	 765.7	 760.4	 1.0	 2.0	 NE	 -18.8	 1.8	 0.00	 0.00	 0.00	 5.40	 64.20
 1498	 2017-11-20 16:32:17	 120	 0.9	 70	 1.8	 19	 765.7	 760.4	 0.0	 0.3	 N	 -19.4	 1.8	 0.00	 0.00	 0.00	 5.40	 64.20
 1499	 2017-11-20 18:32:17	 120	 0.8	 70	 -2.8	 30	 765.8	 760.4	 0.7	 1.0	 E	 -18.0	 -2.8	 0.00	 0.00	 0.00	 5.40	 64.20
 1500	 2017-11-20 20:32:17	 120	 0.6	 70	 -4.4	 41	 765.8	 760.4	 0.3	 0.7	 NE	 -15.7	 -4.4	 0.00	 0.00	 0.00	 5.40	 64.20
 1501	 2017-11-20 22:32:17	 120	 0.3	 70	 -3.9	 42	 765.8	 760.5	 0.7	 1.0	 E	 -14.9	 -3.9	 0.00	 0.00	 0.00	 5.40	 64.20
 1502	 2017-11-21 00:32:17	 120	 0.2	 69	 -3.5	 44	 766.1	 760.7	 0.3	 1.0	 E	 -14.0	 -3.5	 0.00	 0.00	 0.00	 5.40	 64.20
 1503	 2017-11-21 02:32:17	 120	 0.1	 69	 -2.7	 40	 766.0	 760.7	 0.7	 1.4	 NE	 -14.4	 -2.7	 0.00	 0.00	 0.00	 5.40	 64.20
 1504	 2017-11-21 04:32:17	 120	 0.1	 69	 -2.6	 41	 766.1	 760.7	 1.0	 1.7	 E	 -14.1	 -2.6	 0.00	 0.00	 0.00	 5.40	 64.20
 1505	 2017-11-21 06:33:17	 121	 0.0	 68	 -2.4	 42	 766.0	 760.7	 0.7	 1.0	 E	 -13.6	 -2.4	 0.00	 0.00	 0.00	 5.40	 64.20
 1506	 2017-11-21 08:33:17	 120	 0.0	 68	 -2.1	 45	 765.8	 760.5	 0.3	 0.7	 E	 -12.4	 -2.1	 0.00	 0.00	 0.00	 5.40	 64.20
 1507	 2017-11-21 10:33:17	 120	 0.0	 68	 -2.0	 52	 766.7	 761.4	 0.3	 0.7	 NE	 -10.5	 -2.0	 0.00	 0.00	 0.00	 5.40	 64.20
 1508	 2017-11-21 12:33:17	 120	 0.1	 68	 -1.2	 52	 767.1	 761.8	 0.7	 1.0	 E	 -9.8	 -1.2	 0.00	 0.00	 0.00	 5.40	 64.20
 1509	 2017-11-21 14:33:17	 120	 0.4	 67	 0.1	 43	 767.1	 761.8	 0.7	 1.4	 N	 -11.0	 0.1	 0.00	 0.00	 0.00	 5.40	 64.20
 1510	 2017-11-21 16:33:17	 120	 0.6	 67	 -0.1	 43	 767.0	 761.6	 1.4	 1.7	 N	 -11.2	 -0.1	 0.00	 0.00	 0.00	 5.40	 64.20
 1511	 2017-11-21 18:33:17	 120	 0.6	 67	 -1.2	 46	 767.0	 761.7	 1.0	 1.7	 NE	 -11.3	 -1.2	 0.00	 0.00	 0.00	 5.40	 64.20
 1512	 2017-11-21 20:33:17	 120	 0.5	 67	 -2.0	 47	 767.0	 761.6	 0.7	 1.4	 NE	 -11.8	 -2.0	 0.00	 0.00	 0.00	 5.40	 64.20
 1513	 2017-11-21 22:33:17	 120	 0.4	 67	 -2.6	 44	 766.5	 761.2	 1.4	 2.7	 N	 -13.2	 -2.6	 0.00	 0.00	 0.00	 5.40	 64.20
 1514	 2017-11-22 00:33:17	 120	 0.2	 67	 -2.7	 45	 766.1	 760.8	 1.7	 2.4	 N	 -13.0	 -2.7	 0.00	 0.00	 0.00	 5.40	 64.20
 1515	 2017-11-22 02:33:17	 120	 0.1	 67	 -2.8	 48	 764.8	 759.5	 1.4	 1.7	 WSW	 -12.3	 -2.8	 0.00	 0.00	 0.00	 5.40	 64.20
 1516	 2017-11-22 04:33:17	 120	 0.0	 67	 -1.8	 48	 763.1	 757.8	 1.7	 2.4	 E	 -11.4	 -1.8	 0.00	 0.00	 0.00	 5.40	 64.20
 1517	 2017-11-22 06:33:17	 120	 0.0	 67	 -1.2	 46	 761.7	 756.4	 1.7	 4.1	 SE	 -11.3	 -1.2	 0.00	 0.00	 0.00	 5.40	 64.20
 1518	 2017-11-22 08:33:17	 120	 0.0	 67	 -1.3	 64	 760.4	 755.0	 1.0	 1.7	 NW	 -7.2	 -1.3	 0.00	 0.00	 0.00	 5.40	 64.20
 1519	 2017-11-22 10:33:17	 120	 0.0	 67	 -1.1	 70	 758.5	 753.2	 3.7	 5.8	 E	 -5.9	 -7.4	 0.00	 0.00	 0.00	 5.40	 64.20
 1520	 2017-11-22 12:33:17	 120	 0.2	 67	 0.0	 69	 756.9	 751.6	 6.1	 9.2	 E	 -5.0	 -10.0	 0.00	 0.00	 0.00	 5.40	 64.20
 1521	 2017-11-22 14:33:17	 120	 0.4	 68	 0.7	 65	 755.3	 750.0	 5.8	 8.5	 NE	 -5.1	 -8.7	 0.00	 0.00	 0.00	 5.40	 64.20
